,list,ratio
389,FANCG,0.0009642969070176707
390,STAT5B,0.0009642969070176707
391,BIRC3,0.0009642969070176707
392,TFE3,0.0009642969070176707
393,ASPSCR1,0.000940189484342229
394,PLAG1,0.000940189484342229
395,SSX1,0.000940189484342229
396,ELL,0.000940189484342229
397,CDX2,0.000940189484342229
398,HSP90AA1,0.000940189484342229
399,FUS,0.000940189484342229
400,FOXO3,0.000940189484342229
401,ACVR2A,0.0009160820616667872
402,HNRNPA2B1,0.0009160820616667872
403,HOXA9,0.0009160820616667872
404,CRTC1,0.0009160820616667872
405,ETNK1,0.0009160820616667872
406,CD79B,0.0009160820616667872
407,CRTC3,0.0008919746389913454
408,KIF5B,0.0008919746389913454
409,SS18,0.0008678672163159037
410,SPOP,0.0008678672163159037
411,CCND1,0.0008678672163159037
412,HIF1A,0.0008678672163159037
413,CDKN1B,0.0008437597936404619
414,HOXA13,0.0008437597936404619
415,SDHC,0.0008437597936404619
416,RPL5,0.0008437597936404619
417,PPARG,0.0008437597936404619
418,ATP1A1,0.0008437597936404619
419,CDK6,0.0008437597936404619
420,PRKAR1A,0.0008437597936404619
421,TNFRSF14,0.0008437597936404619
422,FANCF,0.0008437597936404619
423,EZR,0.0008437597936404619
424,ACKR3,0.0008437597936404619
425,PATZ1,0.0008196523709650201
426,HOXC11,0.0008196523709650201
427,JUN,0.0008196523709650201
428,NPM1,0.0008196523709650201
429,SH2B3,0.0008196523709650201
430,MAP2K2,0.0008196523709650201
431,BCL2,0.0007955449482895784
432,KLF4,0.0007955449482895784
433,NT5C2,0.0007955449482895784
434,NFIB,0.0007955449482895784
435,IDH2,0.0007955449482895784
436,GOPC,0.0007955449482895784
437,CREB3L1,0.0007955449482895784
438,VHL,0.0007955449482895784
439,HOXA11,0.0007955449482895784
440,TRIM27,0.0007955449482895784
441,NFKB2,0.0007714375256141366
442,NONO,0.0007714375256141366
443,MSI2,0.0007714375256141366
444,TFEB,0.0007714375256141366
445,TLX3,0.0007473301029386948
446,CDK4,0.0007473301029386948
447,ZNF384,0.0007473301029386948
448,POU2AF1,0.0007473301029386948
449,WWTR1,0.0007473301029386948
450,NAB2,0.0007473301029386948
451,MAF,0.0007473301029386948
452,MYCL,0.0007232226802632531
453,HEY1,0.0007232226802632531
454,DNAJB1,0.0007232226802632531
455,LMNA,0.0007232226802632531
456,FGFR1OP,0.0007232226802632531
457,RHOH,0.0007232226802632531
458,RHOA,0.0007232226802632531
459,SDHB,0.0007232226802632531
460,TFG,0.0007232226802632531
461,CEBPA,0.0007232226802632531
462,TPM3,0.0006991152575878113
463,MUC1,0.0006991152575878113
464,DDB2,0.0006991152575878113
465,PRCC,0.0006750078349123695
466,DDX5,0.0006750078349123695
467,ABI1,0.0006750078349123695
468,LASP1,0.0006750078349123695
469,FES,0.0006750078349123695
470,TCL1A,0.0006750078349123695
471,ZRSR2,0.0006750078349123695
472,FAS,0.0006750078349123695
473,RPN1,0.0006750078349123695
474,ACSL3,0.0006750078349123695
475,FHIT,0.0006509004122369278
476,MLF1,0.0006509004122369278
477,CBLC,0.0006509004122369278
478,RPL10,0.0006509004122369278
479,HMGA2,0.0006509004122369278
480,SOX2,0.000626792989561486
481,SFPQ,0.000626792989561486
482,RAC1,0.000626792989561486
483,OLIG2,0.000626792989561486
484,FANCE,0.000626792989561486
485,BCL10,0.000626792989561486
486,MAPK1,0.000626792989561486
487,MLLT1,0.0006026855668860442
488,HLF,0.0006026855668860442
489,PDCD1LG2,0.0006026855668860442
490,SH3GL1,0.0005785781442106024
491,TLX1,0.0005785781442106024
492,LMO1,0.0005785781442106024
493,WDCP,0.0005785781442106024
494,CALR,0.0005785781442106024
495,HOXD11,0.0005785781442106024
496,DDX6,0.0005785781442106024
497,PIM1,0.0005544707215351607
498,APOBEC3B,0.0005303632988597189
499,PRKACA,0.0005303632988597189
500,HOXC13,0.0005303632988597189
501,NFKBIE,0.0005303632988597189
502,SIX1,0.0005303632988597189
503,CCNB1IP1,0.0005303632988597189
504,MYD88,0.0005303632988597189
505,PPP6C,0.0005303632988597189
506,RABEP1,0.0005062558761842771
