,list,ratio
63,KDM6A,0.014362440407941584
64,RUNX1T1,0.014302094019672923
65,NSD1,0.014302094019672923
66,SND1,0.014241747631404261
67,APC,0.014121054854866937
68,ARID2,0.01394001569006095
69,CBFB,0.0136986301369863
70,BRAF,0.01339689819564299
71,MSI2,0.013034819866031017
72,ZNF521,0.012974473477762356
73,TP63,0.012974473477762356
74,ARHGAP26,0.012974473477762356
75,PBX1,0.012974473477762356
76,ERC1,0.012914127089493695
77,NCOR2,0.012853780701225032
78,UBR5,0.01279343431295637
79,SETBP1,0.012491702371613058
80,MET,0.012491702371613058
81,FAT4,0.012431355983344397
82,BRIP1,0.012431355983344397
83,NCOA2,0.012371009595075734
84,DDR2,0.012310663206807073
85,RNF213,0.012189970430269748
86,FBXW7,0.012129624042001087
87,JAK1,0.012008931265463763
88,NOTCH1,0.0119485848771951
89,PDE4DIP,0.011888238488926438
90,CARD11,0.011767545712389114
91,KIT,0.01140546738277714
92,NRG1,0.011164081829702492
93,CTCF,0.01110373544143383
94,CACNA1D,0.01110373544143383
95,GAS7,0.010862349888359182
96,GNAQ,0.010862349888359182
97,SF3B1,0.010741657111821857
98,KAT6B,0.010741657111821857
99,TET1,0.010560617947015872
100,ETV6,0.010560617947015872
101,PTPN13,0.010439925170478547
102,SMARCA4,0.010379578782209884
103,JAK2,0.010379578782209884
104,PDGFRA,0.010198539617403898
105,TCF12,0.010077846840866574
106,NCOA1,0.010017500452597913
107,EP300,0.00995715406432925
108,MAP3K13,0.009776114899523264
109,MYH11,0.00965542212298594
110,HIP1,0.00965542212298594
111,TCF7L2,0.00965542212298594
112,KRAS,0.00965542212298594
113,PAX5,0.009595075734717276
114,TET2,0.009534729346448615
115,PBRM1,0.009474382958179954
116,CDC73,0.009474382958179954
117,MLLT3,0.00941403656991129
118,IKZF1,0.00941403656991129
119,DNMT3A,0.009293343793373966
120,MLLT10,0.009293343793373966
121,FGFR2,0.009293343793373966
122,CDK6,0.008991611852030656
123,PTPRC,0.008991611852030656
124,FANCC,0.008931265463761993
125,PIK3CB,0.008931265463761993
126,TRRAP,0.008931265463761993
127,CDK12,0.008870919075493332
128,TSHR,0.00881057268722467
129,PTPRB,0.00881057268722467
130,NFIB,0.008750226298956007
131,MYH9,0.008750226298956007
132,FLT4,0.008629533522418683
133,SMAD4,0.008448494357612697
134,RET,0.008388147969344034
135,TSC2,0.008388147969344034
136,DDX10,0.008327801581075373
137,MYO5A,0.008327801581075373
138,ASXL1,0.00826745519280671
139,PTCH1,0.00826745519280671
140,ABL1,0.008207108804538048
141,MITF,0.008146762416269387
142,KDM5A,0.008086416028000724
143,NFATC2,0.008086416028000724
144,AFF1,0.0079657232514634
145,BLM,0.007905376863194738
146,POLE,0.007845030474926075
147,KAT6A,0.007845030474926075
148,CBLB,0.007784684086657414
149,BCOR,0.007724337698388752
150,PPFIBP1,0.0076639913101200895
151,CLIP1,0.007603644921851427
152,ABL2,0.007543298533582765
153,FGFR1,0.007482952145314103
154,CDH11,0.007482952145314103
155,AFDN,0.007301912980508116
156,ZBTB16,0.007301912980508116
157,PRRX1,0.007241566592239454
158,TBL1XR1,0.007241566592239454
159,NUP98,0.007181220203970792
160,WWTR1,0.007181220203970792
161,POLQ,0.007181220203970792
162,XPO1,0.007120873815702131
163,FLT3,0.007060527427433468
164,PALB2,0.007060527427433468
165,GNAS,0.007000181039164806
166,TRIM33,0.007000181039164806
167,MEN1,0.006939834650896144
168,DROSHA,0.006939834650896144
169,BCL2,0.006939834650896144
170,LATS2,0.006939834650896144
171,EPS15,0.006879488262627482
172,KDR,0.006879488262627482
173,TERT,0.00681914187435882
174,EXT2,0.0067587954860901574
175,RAP1GDS1,0.006698449097821495
176,SMAD2,0.006698449097821495
177,RARA,0.006698449097821495
178,TRIM24,0.006638102709552833
179,TSC1,0.006638102709552833
180,FANCA,0.006638102709552833
181,CDKN1B,0.006638102709552833
182,KDM5C,0.006638102709552833
183,TGFBR2,0.006638102709552833
184,ETV1,0.006577756321284171
185,SYK,0.006577756321284171
186,BMPR1A,0.006517409933015509
187,NSD3,0.006517409933015509
188,FLI1,0.006517409933015509
189,MAP2K1,0.006457063544746847
190,ACVR1,0.006457063544746847
191,QKI,0.006457063544746847
192,BCR,0.006457063544746847
193,EML4,0.006396717156478185
194,IKZF3,0.006396717156478185
195,SPOP,0.006396717156478185
196,ARHGEF12,0.006396717156478185
197,BCL9,0.006336370768209523
198,BARD1,0.006276024379940861
199,ABI1,0.0062156779916721985
200,TOP1,0.006155331603403536
201,DNM2,0.006094985215134874
202,CREB3L2,0.006094985215134874
